Surname,First Name,Team,G,C,PO,A,E,FLDP,DP,SBA,CSB,SBAP,PB,CI
DHOOGE,Clémentine,BRU,25,28,21,4,3,0.893,1,0,0,,0,0
EMMEN,Kim,HOB,44,35,14,19,2,0.943,1,0,0,,0,0
FARIGLIANO,Sophie,BRU,38,74,48,21,5,0.932,5,3,0,100.0,0,0
FELIX,Lesley,HOB,4,1,1,0,0,1.000,0,0,0,,0,0
FIESACK,Jentel,MER,37,43,33,1,9,0.791,0,0,0,,0,0
GABRIËLS,Joke,ANT,15,13,8,2,3,0.769,0,0,0,,0,0
GELDOF,Kate,ANT,62,127,56,63,8,0.937,8,8,1,88.9,0,0
GOOSEN,Innes,HOB,28,43,34,8,1,0.977,1,3,0,100.0,2,0
GOYVAERTS,Caroline,ANT,39,53,46,4,3,0.943,1,0,0,,0,0
HAJJI,Hinde,BRU,21,10,6,3,1,0.900,0,0,0,,0,0
HENNE,Corinne,BRU,9,12,8,3,1,0.917,1,0,0,,0,0
HERINCKX,Maaike,MER,61,194,154,37,3,0.985,4,13,0,100.0,0,0
HEUTEN,Julie,ANT,50,112,96,10,6,0.946,6,1,0,100.0,0,0
HEYLEN,Jessie,BEV,15,61,51,6,4,0.934,1,13,1,92.9,6,0
HEYRMAN,Nena,BEV,30,120,104,10,6,0.950,1,37,4,90.2,18,0
HOSTEN,Nathalie,BEV,22,68,39,24,5,0.926,1,4,1,80.0,1,0
HUTCHISON,Amie,BEV,9,10,3,6,1,0.900,0,0,0,,0,0
HUYGHE,Lara,BRU,32,34,11,15,8,0.765,1,0,0,,0,0
JANSSENS,Céline,HOB,39,162,86,63,13,0.920,5,0,0,,0,0
JANSSENS,Maiti,ANT,49,103,50,32,21,0.796,2,0,0,,0,0
JUNIUS,Steffie,MER,36,49,46,0,3,0.939,1,0,0,,0,0
KASCHL,Ada,BRU,31,101,47,42,12,0.881,4,0,0,,0,0
KOOPMANS,Eva,ANT,26,25,19,1,5,0.800,0,0,0,,0,0
LAUWERS,Sandy,STA,31,76,40,31,5,0.934,1,3,0,100.0,1,0
LEGGAT,Susanne,STA,20,23,13,9,1,0.957,1,0,0,,0,0
LEMMENS,Silke,ANT,37,65,53,7,5,0.923,4,0,0,,0,0
LENOIR,Lisse,ANT,36,191,151,36,4,0.979,4,33,9,78.6,13,0
MICHIELS,Lani,MER,5,2,1,0,1,0.500,0,0,0,,0,0
MIGNOLET,Anne-Sophie,BRU,39,116,63,42,11,0.905,3,37,7,84.1,12,0
NEERINCKX,Marijke,MER,72,148,83,62,3,0.980,7,9,0,100.0,0,0
PAUCKSTADT,Sybill,BRU,45,167,149,15,3,0.982,5,0,0,,0,0
PAUWELS,Kim,STA,24,59,45,6,8,0.864,1,17,1,94.4,6,0
PEETERS,Chloé,MER,15,5,1,0,4,0.200,0,0,0,,0,0
PEETERS,Soetkin,BEV,34,63,46,10,7,0.889,1,1,0,100.0,4,0
ROBERT,Muriël,BEV,31,58,44,6,8,0.862,0,0,0,,0,0
ROEF,Koby,BEV,32,65,28,25,12,0.815,1,0,0,,0,0
ROEF,Lauren,BEV,35,99,79,16,4,0.960,1,0,0,,0,0
ROEF,Rubin,BEV,50,58,38,16,4,0.931,0,0,0,,0,0
ROTTHIER,Yana,BEV,36,49,38,6,5,0.898,1,0,0,,0,0
ROTTIERS,Melissa,STA,19,39,27,9,3,0.923,1,0,1,0.0,1,0
SAERENS,Lauren,MER,29,43,31,5,7,0.837,1,0,0,,0,0
SIERENS,Kyra,MER,2,3,2,0,1,0.667,0,0,0,,0,0
SMETS,Inez,ANT,21,62,39,19,4,0.935,2,1,0,100.0,0,0
SMETS,Leila,ANT,5,2,0,1,1,0.500,0,0,0,,0,0
SPENCER,Ashley,STA,8,4,1,3,0,1.000,0,0,0,,0,0
SPEYBROUCK,Katja,MER,32,59,15,30,14,0.763,1,0,0,,0,0
STOOP,Charlotte,BRU,31,27,19,2,6,0.778,1,0,0,,0,0
STRUYF,Roxanne,MER,40,103,83,16,4,0.961,3,52,5,91.2,9,0
SYNIAWSKY,Evi,HOB,21,35,33,0,2,0.943,1,0,0,,0,0
SYNIAWSKY,Line,ANT,35,32,22,5,5,0.844,2,0,0,,0,0
SYNIAWSKY,Sam,BEV,38,151,67,56,28,0.815,1,0,0,,1,0
THOMPSON,Lynn,ANT,8,25,13,8,4,0.840,4,0,0,,0,0
THOMPSON,Maaike,ANT,1,1,1,0,0,1.000,0,0,0,,0,0
THOMPSON,Melissa,ANT,14,25,17,4,4,0.840,1,0,0,,0,0
THYS,Shauni,HOB,35,156,142,7,7,0.955,5,2,0,100.0,3,0
TOLMIE,Jessica,STA,23,36,27,8,1,0.972,0,0,0,,0,0
UYTENDAAL,Lizzy,STA,37,65,17,44,4,0.938,3,0,0,,0,0
UYTENDAAL,Nicky,STA,27,162,153,9,0,1.000,3,8,3,72.7,2,0
VAN DE PUTTE,Annelore,MER,19,18,11,3,4,0.778,0,0,0,,0,0
VAN DEN BERGH,Lynn,STA,5,4,0,4,0,1.000,1,0,0,,0,0
VAN DEN BOSSCHE,Zoë,HOB,15,12,7,3,2,0.833,1,0,0,,0,0
VAN DEN BRANDE,Lynn,STA,45,21,7,14,0,1.000,0,2,0,100.0,0,0
VAN DEN BRANDE,Robin,ANT,18,38,26,8,4,0.895,2,0,0,,0,0
VAN DER DONK,Jasmijn,HOB,6,4,1,2,1,0.750,0,0,0,,0,0
VAN DER MEIREN,Sarah,HOB,47,76,58,14,4,0.947,3,1,0,100.0,0,0
VAN DONICK,Jana,ANT,17,39,24,12,3,0.923,4,0,0,,0,0
VAN DOORSLAER,Griet,STA,40,108,99,6,3,0.972,4,1,0,100.0,2,0
VAN DOREN,Tine,MER,6,8,6,1,1,0.875,0,0,0,,0,0
VAN DROOGENBROECK,Maya,MER,32,119,68,40,11,0.908,2,0,0,,0,0
VAN HOFWEGEN,Femke,BEV,2,1,1,0,0,1.000,0,0,0,,0,0
VAN NUFFEL,Tina,HOB,35,128,91,31,6,0.953,3,16,4,80.0,14,0
VAN POUCKE,Kato,BEV,22,13,12,1,0,1.000,0,0,0,,0,0
VAN RAEMDONCK,Lisa,STA,36,35,24,8,3,0.914,0,0,0,,0,0
VAN WAUWE,Sofie,BRU,27,32,18,12,2,0.938,0,1,0,100.0,0,0
VANDENBUSSCHE,Cynthia,ANT,2,2,0,1,1,0.500,0,0,0,,0,0
VANDERLICK,Louise,ANT,2,2,1,1,0,1.000,0,0,0,,0,0
VEEKENS,Anneleen,BEV,30,99,52,36,11,0.889,1,0,0,,0,0
VERHAEGEN,Lenka,STA,27,2,0,0,2,0.000,0,0,0,,0,0
VERSLOOT,Eva,STA,17,61,40,13,8,0.869,3,15,0,100.0,0,0
VLIEGHE,Laura,HOB,34,46,23,12,11,0.761,2,0,0,,0,0
VOORHELST,Britt,BEV,35,121,112,3,6,0.950,2,14,1,93.3,2,0
ZAPOTOCZNY,Nicole,MER,38,204,104,90,10,0.951,14,0,0,,0,0
